,Actual,Predicted,Dates
20284,115.0,111.330055,2013-04-26 07:00:00
20285,70.0,125.06619,2013-04-26 08:00:00
20286,83.0,72.41269,2013-04-26 09:00:00
20287,87.0,90.25418,2013-04-26 10:00:00
20288,81.0,95.66055,2013-04-26 11:00:00
20289,80.0,93.39353,2013-04-26 12:00:00
20290,80.0,90.34502,2013-04-26 13:00:00
20291,78.0,88.1459,2013-04-26 14:00:00
20292,70.0,85.06137,2013-04-26 15:00:00
20293,66.0,77.20398,2013-04-26 16:00:00
20294,74.0,74.09043,2013-04-26 17:00:00
20295,74.0,84.51371,2013-04-26 18:00:00
20296,80.0,81.82797,2013-04-26 19:00:00
20297,74.0,88.74856,2013-04-26 20:00:00
20298,52.0,80.84941,2013-04-26 21:00:00
20299,41.0,56.972603,2013-04-26 22:00:00
20300,38.0,47.574856,2013-04-26 23:00:00
20301,45.0,46.524033,2013-04-27 00:00:00
20302,55.0,54.92527,2013-04-27 01:00:00
20303,63.0,60.50873,2013-04-27 02:00:00
20304,69.0,71.09418,2013-04-27 03:00:00
20305,81.0,74.31955,2013-04-27 04:00:00
20306,122.0,82.61814,2013-04-27 05:00:00
20307,82.0,120.92386,2013-04-27 06:00:00
20308,55.0,86.000374,2013-04-27 07:00:00
20309,62.0,60.615856,2013-04-27 08:00:00
20310,61.0,65.44696,2013-04-27 09:00:00
20311,46.0,58.229927,2013-04-27 10:00:00
20312,45.0,49.57899,2013-04-27 11:00:00
20313,50.0,54.01827,2013-04-27 12:00:00
20314,54.0,57.75447,2013-04-27 13:00:00
20315,64.0,62.860733,2013-04-27 14:00:00
20316,75.0,72.94097,2013-04-27 15:00:00
20317,76.0,84.221664,2013-04-27 16:00:00
20318,70.0,82.2731,2013-04-27 17:00:00
20319,80.0,77.42689,2013-04-27 18:00:00
20320,82.0,90.048805,2013-04-27 19:00:00
20321,95.0,90.46924,2013-04-27 20:00:00
20322,77.0,103.46519,2013-04-27 21:00:00
20323,81.0,81.98932,2013-04-27 22:00:00
20324,97.0,87.6877,2013-04-27 23:00:00
20325,103.0,104.08737,2013-04-28 00:00:00
20326,85.0,108.164566,2013-04-28 01:00:00
20327,89.0,89.41726,2013-04-28 02:00:00
20328,96.0,94.82479,2013-04-28 03:00:00
20329,80.0,106.55265,2013-04-28 04:00:00
20330,85.0,88.80258,2013-04-28 05:00:00
20331,91.0,96.41915,2013-04-28 06:00:00
20332,81.0,101.22514,2013-04-28 07:00:00
20333,81.0,83.34417,2013-04-28 08:00:00
20334,94.0,80.78489,2013-04-28 09:00:00
20335,80.0,96.36688,2013-04-28 10:00:00
20336,79.0,85.98907,2013-04-28 11:00:00
20337,89.0,89.59219,2013-04-28 12:00:00
20338,85.0,95.54272,2013-04-28 13:00:00
20339,82.0,81.1052,2013-04-28 14:00:00
20340,85.0,84.861275,2013-04-28 15:00:00
20341,92.0,96.462875,2013-04-28 16:00:00
20342,92.0,108.81515,2013-04-28 17:00:00
20343,96.0,108.073204,2013-04-28 18:00:00
20344,74.0,105.99962,2013-04-28 19:00:00
20345,16.0,66.80257,2013-04-28 20:00:00
20346,21.0,8.731125,2013-04-28 21:00:00
20347,20.0,22.850761,2013-04-28 22:00:00
20348,17.0,24.418402,2013-04-28 23:00:00
20349,11.0,14.073075,2013-04-29 00:00:00
20350,11.0,10.484426,2013-04-29 01:00:00
20351,14.0,14.750901,2013-04-29 02:00:00
20352,14.0,17.942715,2013-04-29 03:00:00
20353,15.0,31.112324,2013-04-29 04:00:00
20354,17.0,28.698795,2013-04-29 05:00:00
20355,17.0,31.739124,2013-04-29 06:00:00
20356,21.0,31.69363,2013-04-29 07:00:00
20357,24.0,32.361107,2013-04-29 08:00:00
20358,20.0,27.936577,2013-04-29 09:00:00
20359,17.0,16.33251,2013-04-29 10:00:00
20360,47.0,16.113354,2013-04-29 11:00:00
20361,44.0,48.004417,2013-04-29 12:00:00
20362,39.0,42.986446,2013-04-29 13:00:00
20363,27.0,37.409737,2013-04-29 14:00:00
20364,30.0,26.985136,2013-04-29 15:00:00
20365,11.0,29.124401,2013-04-29 16:00:00
20366,12.0,12.220908,2013-04-29 17:00:00
20367,38.0,14.987701,2013-04-29 18:00:00
20368,74.0,41.16562,2013-04-29 19:00:00
20369,37.0,72.68748,2013-04-29 20:00:00
20370,31.0,35.353615,2013-04-29 21:00:00
20371,32.0,30.968996,2013-04-29 22:00:00
20372,48.0,32.079365,2013-04-29 23:00:00
20373,81.0,48.662098,2013-04-30 00:00:00
20374,36.0,83.74715,2013-04-30 01:00:00
20375,12.0,32.314217,2013-04-30 02:00:00
20376,10.0,8.214415,2013-04-30 03:00:00
20377,11.0,8.551821,2013-04-30 04:00:00
20378,15.0,16.062725,2013-04-30 05:00:00
20379,10.0,28.566732,2013-04-30 06:00:00
20380,11.0,14.06629,2013-04-30 07:00:00
20381,14.0,11.3385515,2013-04-30 08:00:00
20382,10.0,10.383044,2013-04-30 09:00:00
20383,9.0,5.300118,2013-04-30 10:00:00
20384,11.0,4.876816,2013-04-30 11:00:00
20385,70.0,6.044773,2013-04-30 12:00:00
20386,11.0,60.76459,2013-04-30 13:00:00
20387,12.0,5.155038,2013-04-30 14:00:00
20388,13.0,20.714367,2013-04-30 15:00:00
20389,16.0,27.475471,2013-04-30 16:00:00
20390,11.0,30.540613,2013-04-30 17:00:00
20391,13.0,17.070919,2013-04-30 18:00:00
20392,22.0,15.667476,2013-04-30 19:00:00
20393,36.0,33.890533,2013-04-30 20:00:00
20394,45.0,53.149384,2013-04-30 21:00:00
20395,40.0,64.630356,2013-04-30 22:00:00
20396,38.0,49.53927,2013-04-30 23:00:00
20397,38.0,51.10192,2013-05-01 00:00:00
20398,81.0,48.63058,2013-05-01 01:00:00
20399,41.0,90.73116,2013-05-01 02:00:00
20400,36.0,44.59617,2013-05-01 03:00:00
20401,59.0,39.19799,2013-05-01 04:00:00
20402,46.0,60.13479,2013-05-01 05:00:00
20403,48.0,52.08463,2013-05-01 06:00:00
20404,83.0,50.111282,2013-05-01 07:00:00
20405,45.0,90.220345,2013-05-01 08:00:00
20406,33.0,46.757893,2013-05-01 09:00:00
20407,30.0,43.099327,2013-05-01 10:00:00
20408,27.0,39.328,2013-05-01 11:00:00
20409,24.0,29.195143,2013-05-01 12:00:00
20410,28.0,25.038857,2013-05-01 13:00:00
20411,34.0,33.72771,2013-05-01 14:00:00
20412,33.0,46.41674,2013-05-01 15:00:00
20413,28.0,45.812893,2013-05-01 16:00:00
20414,35.0,40.494717,2013-05-01 17:00:00
20415,38.0,47.65255,2013-05-01 18:00:00
20416,59.0,48.76384,2013-05-01 19:00:00
20417,41.0,69.65022,2013-05-01 20:00:00
20418,51.0,47.34277,2013-05-01 21:00:00
20419,56.0,62.111015,2013-05-01 22:00:00
20420,70.0,65.55972,2013-05-01 23:00:00
20421,71.0,80.29127,2013-05-02 00:00:00
20422,55.0,75.56847,2013-05-02 01:00:00
20423,52.0,58.408478,2013-05-02 02:00:00
20424,53.0,59.21721,2013-05-02 03:00:00
20425,57.0,61.356236,2013-05-02 04:00:00
20426,72.0,64.8748,2013-05-02 05:00:00
20427,88.0,80.75573,2013-05-02 06:00:00
20428,98.0,96.33098,2013-05-02 07:00:00
20429,103.0,103.48736,2013-05-02 08:00:00
20430,100.0,102.74783,2013-05-02 09:00:00
20431,102.0,98.663475,2013-05-02 10:00:00
20432,75.0,106.582115,2013-05-02 11:00:00
20433,78.0,77.70758,2013-05-02 12:00:00
20434,89.0,83.80491,2013-05-02 13:00:00
20435,98.0,95.564476,2013-05-02 14:00:00
20436,96.0,102.80977,2013-05-02 15:00:00
20437,97.0,101.63814,2013-05-02 16:00:00
20438,96.0,105.30148,2013-05-02 17:00:00
20439,95.0,102.26438,2013-05-02 18:00:00
20440,86.0,102.50546,2013-05-02 19:00:00
20441,94.0,91.94033,2013-05-02 20:00:00
20442,79.0,101.591,2013-05-02 21:00:00
20443,87.0,84.446,2013-05-02 22:00:00
20444,81.0,93.86583,2013-05-02 23:00:00
20445,59.0,86.58467,2013-05-03 00:00:00
20446,68.0,62.625107,2013-05-03 01:00:00
20447,82.0,73.67627,2013-05-03 02:00:00
20448,60.0,84.86139,2013-05-03 03:00:00
20449,44.0,58.026497,2013-05-03 04:00:00
20450,48.0,52.159405,2013-05-03 05:00:00
20451,52.0,55.400646,2013-05-03 06:00:00
20452,51.0,60.647232,2013-05-03 07:00:00
20453,51.0,55.845894,2013-05-03 08:00:00
20454,56.0,51.776176,2013-05-03 09:00:00
20455,57.0,60.875004,2013-05-03 10:00:00
20456,63.0,66.86598,2013-05-03 11:00:00
20457,61.0,76.2671,2013-05-03 12:00:00
20458,69.0,72.9832,2013-05-03 13:00:00
20459,71.0,83.91509,2013-05-03 14:00:00
20460,73.0,81.355804,2013-05-03 15:00:00
20461,67.0,83.977325,2013-05-03 16:00:00
20462,60.0,76.52042,2013-05-03 17:00:00
20463,57.0,67.49601,2013-05-03 18:00:00
20464,52.0,64.122345,2013-05-03 19:00:00
20465,66.0,60.77278,2013-05-03 20:00:00
20466,72.0,74.97929,2013-05-03 21:00:00
20467,77.0,81.380775,2013-05-03 22:00:00
20468,96.0,83.497444,2013-05-03 23:00:00
20469,86.0,103.10497,2013-05-04 00:00:00
20470,71.0,90.54381,2013-05-04 01:00:00
20471,67.0,74.627914,2013-05-04 02:00:00
20472,74.0,72.4744,2013-05-04 03:00:00
20473,83.0,80.12197,2013-05-04 04:00:00
20474,88.0,89.40692,2013-05-04 05:00:00
20475,98.0,93.28208,2013-05-04 06:00:00
20476,112.0,100.79586,2013-05-04 07:00:00
20477,124.0,112.137955,2013-05-04 08:00:00
20478,131.0,124.67078,2013-05-04 09:00:00
20479,139.0,133.12761,2013-05-04 10:00:00
20480,117.0,146.24393,2013-05-04 11:00:00
20481,83.0,117.94593,2013-05-04 12:00:00
20482,82.0,83.05734,2013-05-04 13:00:00
20483,78.0,84.99612,2013-05-04 14:00:00
20484,70.0,81.56746,2013-05-04 15:00:00
20485,64.0,73.45096,2013-05-04 16:00:00
20486,65.0,68.25755,2013-05-04 17:00:00
20487,54.0,70.38499,2013-05-04 18:00:00
20488,65.0,60.030575,2013-05-04 19:00:00
20489,71.0,74.33741,2013-05-04 20:00:00
20490,75.0,80.38526,2013-05-04 21:00:00
20491,80.0,82.7041,2013-05-04 22:00:00
20492,84.0,91.83381,2013-05-04 23:00:00
20493,104.0,90.333595,2013-05-05 00:00:00
20494,134.0,110.1693,2013-05-05 01:00:00
20495,136.0,141.47313,2013-05-05 02:00:00
20496,145.0,140.86502,2013-05-05 03:00:00
20497,144.0,154.23064,2013-05-05 04:00:00
20498,153.0,152.54114,2013-05-05 05:00:00
20499,167.0,160.49004,2013-05-05 06:00:00
20500,157.0,172.36955,2013-05-05 07:00:00
20501,152.0,151.58688,2013-05-05 08:00:00
20502,166.0,146.21165,2013-05-05 09:00:00
20503,169.0,169.3673,2013-05-05 10:00:00
20504,161.0,177.13564,2013-05-05 11:00:00
20505,156.0,169.99126,2013-05-05 12:00:00
20506,172.0,166.55338,2013-05-05 13:00:00
20507,177.0,186.41574,2013-05-05 14:00:00
20508,182.0,185.64665,2013-05-05 15:00:00
20509,179.0,187.15959,2013-05-05 16:00:00
20510,187.0,181.92813,2013-05-05 17:00:00
20511,209.0,191.86511,2013-05-05 18:00:00
20512,211.0,215.37665,2013-05-05 19:00:00
20513,230.0,214.13963,2013-05-05 20:00:00
20514,254.0,237.3049,2013-05-05 21:00:00
20515,271.0,259.90656,2013-05-05 22:00:00
20516,275.0,275.73056,2013-05-05 23:00:00
20517,284.0,282.55298,2013-05-06 00:00:00
20518,297.0,291.618,2013-05-06 01:00:00
20519,314.0,302.76855,2013-05-06 02:00:00
20520,301.0,321.54782,2013-05-06 03:00:00
20521,320.0,305.72723,2013-05-06 04:00:00
20522,315.0,324.9815,2013-05-06 05:00:00
20523,318.0,314.96237,2013-05-06 06:00:00
20524,312.0,320.9304,2013-05-06 07:00:00
20525,286.0,313.92065,2013-05-06 08:00:00
20526,271.0,278.72906,2013-05-06 09:00:00
20527,261.0,269.34656,2013-05-06 10:00:00
20528,266.0,267.38818,2013-05-06 11:00:00
20529,265.0,276.30573,2013-05-06 12:00:00
20530,259.0,272.5308,2013-05-06 13:00:00
20531,171.0,261.29813,2013-05-06 14:00:00
20532,103.0,159.13957,2013-05-06 15:00:00
20533,103.0,97.75495,2013-05-06 16:00:00
20534,82.0,107.65084,2013-05-06 17:00:00
20535,85.0,86.13268,2013-05-06 18:00:00
20536,90.0,93.45435,2013-05-06 19:00:00
20537,135.0,98.88392,2013-05-06 20:00:00
20538,148.0,148.09207,2013-05-06 21:00:00
20539,143.0,156.50224,2013-05-06 22:00:00
20540,137.0,155.49487,2013-05-06 23:00:00
20541,161.0,149.97995,2013-05-07 00:00:00
20542,157.0,175.45271,2013-05-07 01:00:00
20543,170.0,163.02779,2013-05-07 02:00:00
20544,156.0,179.56665,2013-05-07 03:00:00
20545,157.0,164.49579,2013-05-07 04:00:00
20546,169.0,163.10602,2013-05-07 05:00:00
20547,185.0,175.1148,2013-05-07 06:00:00
20548,217.0,183.37683,2013-05-07 07:00:00
20549,230.0,222.96039,2013-05-07 08:00:00
20550,251.0,235.68324,2013-05-07 09:00:00
20551,251.0,264.18542,2013-05-07 10:00:00
20552,246.0,260.411,2013-05-07 11:00:00
20553,194.0,252.62016,2013-05-07 12:00:00
20554,137.0,187.37393,2013-05-07 13:00:00
20555,127.0,129.93767,2013-05-07 14:00:00
20556,130.0,128.61163,2013-05-07 15:00:00
20557,143.0,133.37787,2013-05-07 16:00:00
20558,143.0,149.53311,2013-05-07 17:00:00
20559,153.0,149.09761,2013-05-07 18:00:00
20560,172.0,158.13622,2013-05-07 19:00:00
20561,182.0,179.22655,2013-05-07 20:00:00
20562,164.0,186.64659,2013-05-07 21:00:00
20563,166.0,163.15573,2013-05-07 22:00:00
20564,199.0,171.22069,2013-05-07 23:00:00
20565,196.0,206.82718,2013-05-08 00:00:00
20566,223.0,197.6314,2013-05-08 01:00:00
20567,218.0,227.33574,2013-05-08 02:00:00
20568,272.0,218.6929,2013-05-08 03:00:00
20569,172.0,286.6482,2013-05-08 04:00:00
20570,137.0,166.12852,2013-05-08 05:00:00
20571,119.0,140.37894,2013-05-08 06:00:00
20572,116.0,121.50531,2013-05-08 07:00:00
20573,120.0,122.391685,2013-05-08 08:00:00
20574,135.0,127.58219,2013-05-08 09:00:00
20575,126.0,142.24472,2013-05-08 10:00:00
20576,123.0,128.269,2013-05-08 11:00:00
20577,116.0,126.62658,2013-05-08 12:00:00
20578,141.0,118.943085,2013-05-08 13:00:00
20579,163.0,148.67944,2013-05-08 14:00:00
20580,148.0,171.65683,2013-05-08 15:00:00
20581,139.0,150.1844,2013-05-08 16:00:00
20582,88.0,142.68936,2013-05-08 17:00:00
20583,68.0,87.43901,2013-05-08 18:00:00
20584,60.0,73.48805,2013-05-08 19:00:00
20585,103.0,66.78344,2013-05-08 20:00:00
20586,77.0,114.77031,2013-05-08 21:00:00
20587,42.0,79.56452,2013-05-08 22:00:00
20588,35.0,46.01828,2013-05-08 23:00:00
20589,42.0,42.76961,2013-05-09 00:00:00
20590,53.0,50.04852,2013-05-09 01:00:00
20591,54.0,59.897163,2013-05-09 02:00:00
20592,48.0,62.37425,2013-05-09 03:00:00
20593,49.0,57.93957,2013-05-09 04:00:00
20594,55.0,58.306023,2013-05-09 05:00:00
20595,56.0,64.17158,2013-05-09 06:00:00
20596,64.0,64.5967,2013-05-09 07:00:00
20597,52.0,72.92294,2013-05-09 08:00:00
20598,17.0,58.632977,2013-05-09 09:00:00
20599,21.0,22.77644,2013-05-09 10:00:00
20600,24.0,31.855053,2013-05-09 11:00:00
20601,25.0,34.059837,2013-05-09 12:00:00
20602,35.0,34.745842,2013-05-09 13:00:00
20603,28.0,46.209843,2013-05-09 14:00:00
20604,47.0,36.392372,2013-05-09 15:00:00
20605,53.0,58.819607,2013-05-09 16:00:00
20606,60.0,64.15153,2013-05-09 17:00:00
20607,60.0,70.43095,2013-05-09 18:00:00
20608,66.0,69.38178,2013-05-09 19:00:00
20609,64.0,80.32978,2013-05-09 20:00:00
20610,60.0,77.39626,2013-05-09 21:00:00
20611,64.0,71.34861,2013-05-09 22:00:00
20612,65.0,73.238304,2013-05-09 23:00:00
20613,73.0,78.02703,2013-05-10 00:00:00
20614,76.0,85.37051,2013-05-10 01:00:00
20615,93.0,90.04407,2013-05-10 02:00:00
20616,97.0,109.49985,2013-05-10 03:00:00
20617,108.0,110.14002,2013-05-10 04:00:00
20618,105.0,114.650536,2013-05-10 05:00:00
20619,108.0,114.279686,2013-05-10 06:00:00
20620,116.0,119.85756,2013-05-10 07:00:00
20621,98.0,131.45627,2013-05-10 08:00:00
20622,27.0,110.865005,2013-05-10 09:00:00
20623,9.0,21.983463,2013-05-10 10:00:00
20624,13.0,9.948913,2013-05-10 11:00:00
20625,16.0,14.966817,2013-05-10 12:00:00
20626,14.0,20.806435,2013-05-10 13:00:00
20627,12.0,12.069442,2013-05-10 14:00:00
20628,9.0,13.222782,2013-05-10 15:00:00
20629,14.0,14.291712,2013-05-10 16:00:00
20630,13.0,26.682037,2013-05-10 17:00:00
20631,16.0,24.077587,2013-05-10 18:00:00
20632,19.0,25.004467,2013-05-10 19:00:00
20633,38.0,30.82766,2013-05-10 20:00:00
20634,33.0,40.853676,2013-05-10 21:00:00
20635,43.0,41.18971,2013-05-10 22:00:00
20636,46.0,57.828255,2013-05-10 23:00:00
20637,47.0,59.58696,2013-05-11 00:00:00
20638,60.0,63.479767,2013-05-11 01:00:00
20639,52.0,76.95122,2013-05-11 02:00:00
20640,54.0,69.49103,2013-05-11 03:00:00
20641,70.0,73.03847,2013-05-11 04:00:00
20642,89.0,90.61024,2013-05-11 05:00:00
20643,115.0,108.547966,2013-05-11 06:00:00
20644,111.0,127.18163,2013-05-11 07:00:00
20645,106.0,116.81181,2013-05-11 08:00:00
20646,77.0,114.56206,2013-05-11 09:00:00
20647,83.0,90.01092,2013-05-11 10:00:00
20648,58.0,92.72301,2013-05-11 11:00:00
20649,26.0,55.574253,2013-05-11 12:00:00
20650,27.0,24.245798,2013-05-11 13:00:00
20651,25.0,30.570187,2013-05-11 14:00:00
20652,17.0,24.130259,2013-05-11 15:00:00
20653,25.0,18.007236,2013-05-11 16:00:00
20654,22.0,29.551113,2013-05-11 17:00:00
20655,55.0,28.940357,2013-05-11 18:00:00
20656,26.0,60.909107,2013-05-11 19:00:00
20657,37.0,30.743362,2013-05-11 20:00:00
20658,38.0,43.443935,2013-05-11 21:00:00
20659,48.0,40.81802,2013-05-11 22:00:00
20660,31.0,42.293518,2013-05-11 23:00:00
20661,25.0,31.601778,2013-05-12 00:00:00
20662,32.0,21.870996,2013-05-12 01:00:00
20663,67.0,42.171604,2013-05-12 02:00:00
20664,119.0,92.280426,2013-05-12 03:00:00
20665,122.0,134.80481,2013-05-12 04:00:00
20666,52.0,120.20962,2013-05-12 05:00:00
20667,36.0,44.610706,2013-05-12 06:00:00
20668,53.0,42.336872,2013-05-12 07:00:00
20669,47.0,56.79728,2013-05-12 08:00:00
20670,29.0,42.233513,2013-05-12 09:00:00
20671,24.0,25.722218,2013-05-12 10:00:00
20672,22.0,22.023579,2013-05-12 11:00:00
20673,10.0,29.71876,2013-05-12 12:00:00
20674,12.0,20.381292,2013-05-12 13:00:00
20675,23.0,24.52299,2013-05-12 14:00:00
20676,93.0,42.210133,2013-05-12 15:00:00
20677,35.0,110.94271,2013-05-12 16:00:00
20678,24.0,46.977375,2013-05-12 17:00:00
20679,35.0,36.585106,2013-05-12 18:00:00
20680,46.0,48.344063,2013-05-12 19:00:00
20681,43.0,59.472713,2013-05-12 20:00:00
20682,77.0,55.80394,2013-05-12 21:00:00
20683,79.0,90.00138,2013-05-12 22:00:00
20684,59.0,88.80162,2013-05-12 23:00:00
20685,35.0,67.712204,2013-05-13 00:00:00
20686,87.0,42.95994,2013-05-13 01:00:00
20687,50.0,100.82517,2013-05-13 02:00:00
20688,53.0,60.45804,2013-05-13 03:00:00
20689,76.0,72.88581,2013-05-13 04:00:00
20690,91.0,90.39122,2013-05-13 05:00:00
20691,96.0,95.9688,2013-05-13 06:00:00
20692,96.0,94.41644,2013-05-13 07:00:00
20693,130.0,93.08089,2013-05-13 08:00:00
20694,83.0,125.68004,2013-05-13 09:00:00
20695,78.0,76.704544,2013-05-13 10:00:00
20696,69.0,83.65736,2013-05-13 11:00:00
20697,65.0,78.13185,2013-05-13 12:00:00
20698,68.0,75.848366,2013-05-13 13:00:00
20699,72.0,73.499466,2013-05-13 14:00:00
20700,75.0,79.808624,2013-05-13 15:00:00
20701,90.0,85.12053,2013-05-13 16:00:00
20702,103.0,101.10353,2013-05-13 17:00:00
20703,115.0,115.1314,2013-05-13 18:00:00
20704,120.0,126.243904,2013-05-13 19:00:00
20705,128.0,129.82681,2013-05-13 20:00:00
20706,144.0,139.20032,2013-05-13 21:00:00
20707,179.0,159.35284,2013-05-13 22:00:00
20708,176.0,195.37616,2013-05-13 23:00:00
20709,264.0,184.53888,2013-05-14 00:00:00
20710,195.0,269.3001,2013-05-14 01:00:00
20711,196.0,191.0795,2013-05-14 02:00:00
20712,89.0,194.89984,2013-05-14 03:00:00
20713,25.0,63.16113,2013-05-14 04:00:00
20714,50.0,16.388756,2013-05-14 05:00:00
20715,15.0,52.955933,2013-05-14 06:00:00
20716,28.0,18.15723,2013-05-14 07:00:00
20717,17.0,30.067707,2013-05-14 08:00:00
20718,47.0,19.289564,2013-05-14 09:00:00
20719,21.0,49.698486,2013-05-14 10:00:00
20720,21.0,22.01709,2013-05-14 11:00:00
20721,93.0,21.357962,2013-05-14 12:00:00
20722,140.0,92.36939,2013-05-14 13:00:00
20723,75.0,147.49608,2013-05-14 14:00:00
20724,89.0,80.20318,2013-05-14 15:00:00
20725,23.0,105.90929,2013-05-14 16:00:00
20726,19.0,36.64263,2013-05-14 17:00:00
20727,38.0,41.40612,2013-05-14 18:00:00
20728,44.0,60.664345,2013-05-14 19:00:00
20729,37.0,58.517487,2013-05-14 20:00:00
20730,42.0,43.52711,2013-05-14 21:00:00
20731,51.0,48.653328,2013-05-14 22:00:00
20732,86.0,59.28523,2013-05-14 23:00:00
20733,67.0,83.37804,2013-05-15 00:00:00
20734,79.0,69.46186,2013-05-15 01:00:00
20735,55.0,79.813354,2013-05-15 02:00:00
20736,77.0,54.138752,2013-05-15 03:00:00
20737,86.0,76.8325,2013-05-15 04:00:00
20738,105.0,95.15413,2013-05-15 05:00:00
20739,111.0,112.06048,2013-05-15 06:00:00
20740,126.0,115.58463,2013-05-15 07:00:00
20741,90.0,127.18245,2013-05-15 08:00:00
20742,60.0,88.540276,2013-05-15 09:00:00
20743,99.0,60.05028,2013-05-15 10:00:00
20744,67.0,107.08227,2013-05-15 11:00:00
20745,75.0,71.33289,2013-05-15 12:00:00
20746,76.0,87.38177,2013-05-15 13:00:00
20747,58.0,87.49547,2013-05-15 14:00:00
20748,48.0,65.1229,2013-05-15 15:00:00
20749,42.0,55.85047,2013-05-15 16:00:00
20750,37.0,50.277477,2013-05-15 17:00:00
20751,39.0,46.081036,2013-05-15 18:00:00
20752,76.0,50.224346,2013-05-15 19:00:00
20753,53.0,88.70371,2013-05-15 20:00:00
20754,44.0,59.72167,2013-05-15 21:00:00
20755,38.0,51.474445,2013-05-15 22:00:00
20756,39.0,45.62879,2013-05-15 23:00:00
20757,40.0,48.877163,2013-05-16 00:00:00
20758,47.0,48.1326,2013-05-16 01:00:00
20759,38.0,54.468002,2013-05-16 02:00:00
20760,53.0,44.661026,2013-05-16 03:00:00
20761,53.0,65.3704,2013-05-16 04:00:00
20762,49.0,65.84262,2013-05-16 05:00:00
20763,62.0,62.495438,2013-05-16 06:00:00
20764,59.0,76.44504,2013-05-16 07:00:00
20765,68.0,69.11856,2013-05-16 08:00:00
20766,70.0,80.522514,2013-05-16 09:00:00
20767,56.0,82.44128,2013-05-16 10:00:00
20768,37.0,66.73213,2013-05-16 11:00:00
20769,63.0,48.42995,2013-05-16 12:00:00
20770,51.0,78.52658,2013-05-16 13:00:00
20771,124.0,58.88169,2013-05-16 14:00:00
20772,79.0,137.40712,2013-05-16 15:00:00
20773,101.0,79.83836,2013-05-16 16:00:00
20774,85.0,110.00083,2013-05-16 17:00:00
20775,108.0,90.33086,2013-05-16 18:00:00
20776,65.0,115.91542,2013-05-16 19:00:00
20777,74.0,67.59765,2013-05-16 20:00:00
20778,80.0,85.677284,2013-05-16 21:00:00
20779,79.0,88.437325,2013-05-16 22:00:00
20780,83.0,85.85351,2013-05-16 23:00:00
20781,66.0,90.38014,2013-05-17 00:00:00
20782,71.0,70.88429,2013-05-17 01:00:00
20783,79.0,79.24044,2013-05-17 02:00:00
20784,97.0,90.27737,2013-05-17 03:00:00
20785,98.0,109.07181,2013-05-17 04:00:00
20786,107.0,106.61227,2013-05-17 05:00:00
20787,114.0,118.167564,2013-05-17 06:00:00
20788,119.0,126.494,2013-05-17 07:00:00
20789,112.0,130.176,2013-05-17 08:00:00
20790,121.0,118.69472,2013-05-17 09:00:00
20791,126.0,126.639404,2013-05-17 10:00:00
20792,132.0,130.78683,2013-05-17 11:00:00
20793,124.0,137.3986,2013-05-17 12:00:00
20794,117.0,130.84843,2013-05-17 13:00:00
20795,119.0,125.88313,2013-05-17 14:00:00
20796,96.0,126.08385,2013-05-17 15:00:00
20797,0.0,99.76683,2013-05-17 16:00:00
20798,0.0,1.9672651,2013-05-17 17:00:00
20799,0.0,11.694876,2013-05-17 18:00:00
20800,0.0,13.29063,2013-05-17 19:00:00
20801,0.0,14.389706,2013-05-17 20:00:00
20802,0.0,15.070274,2013-05-17 21:00:00
20803,0.0,13.075004,2013-05-17 22:00:00
20804,0.0,13.47206,2013-05-17 23:00:00
20805,0.0,12.5915,2013-05-18 00:00:00
20806,0.0,13.450991,2013-05-18 01:00:00
20807,0.0,12.292159,2013-05-18 02:00:00
20808,0.0,12.670464,2013-05-18 03:00:00
20809,0.0,12.87606,2013-05-18 04:00:00
20810,0.0,16.054007,2013-05-18 05:00:00
20811,0.0,15.410508,2013-05-18 06:00:00
20812,0.0,17.251778,2013-05-18 07:00:00
20813,150.0,14.909341,2013-05-18 08:00:00
20814,154.0,174.92072,2013-05-18 09:00:00
20815,162.0,161.30562,2013-05-18 10:00:00
20816,150.0,167.60187,2013-05-18 11:00:00
20817,104.0,153.49654,2013-05-18 12:00:00
20818,90.0,104.30881,2013-05-18 13:00:00
20819,73.0,96.08381,2013-05-18 14:00:00
20820,83.0,80.00621,2013-05-18 15:00:00
20821,87.0,93.30975,2013-05-18 16:00:00
20822,86.0,96.73482,2013-05-18 17:00:00
20823,72.0,95.97553,2013-05-18 18:00:00
20824,68.0,80.77956,2013-05-18 19:00:00
20825,54.0,78.33273,2013-05-18 20:00:00
20826,32.0,63.914803,2013-05-18 21:00:00
20827,29.0,42.938892,2013-05-18 22:00:00
20828,29.0,41.00568,2013-05-18 23:00:00
20829,37.0,44.969814,2013-05-19 00:00:00
20830,46.0,52.68453,2013-05-19 01:00:00
20831,56.0,60.598015,2013-05-19 02:00:00
